
2023-07-18_21-01-22: cars 8, truck 2, bus 2, side: right
2023-07-18_21-06-24: cars 1, truck 0, bus 0, side: left
2023-07-18_21-06-24: cars 12, truck 3, bus 1, side: right
2023-07-18_21-11-26: cars 1, truck 0, bus 0, side: left
2023-07-18_21-11-26: cars 10, truck 4, bus 1, side: right
2023-07-18_21-16-28: cars 1, truck 0, bus 0, side: left
2023-07-18_21-16-28: cars 4, truck 3, bus 0, side: right
2023-07-18_21-21-30: cars 0, truck 0, bus 0, side: left
2023-07-18_21-21-30: cars 10, truck 1, bus 0, side: right
2023-07-18_21-26-32: cars 1, truck 0, bus 0, side: left
2023-07-18_21-26-32: cars 13, truck 3, bus 0, side: right
2023-07-18_21-31-34: cars 1, truck 0, bus 0, side: left
2023-07-18_21-31-34: cars 10, truck 2, bus 0, side: right
2023-07-18_21-36-36: cars 0, truck 0, bus 0, side: left
2023-07-18_21-36-36: cars 12, truck 2, bus 0, side: right
2023-07-18_21-41-39: cars 0, truck 0, bus 0, side: left
2023-07-18_21-41-39: cars 12, truck 3, bus 0, side: right
2023-07-18_21-46-41: cars 0, truck 0, bus 0, side: left
2023-07-18_21-46-41: cars 12, truck 2, bus 0, side: right
2023-07-18_21-51-43: cars 0, truck 0, bus 0, side: left
2023-07-18_21-51-43: cars 12, truck 3, bus 0, side: right
2023-07-18_21-56-45: cars 0, truck 0, bus 0, side: left
2023-07-18_21-56-45: cars 10, truck 3, bus 0, side: right
2023-07-18_22-01-47: cars 0, truck 0, bus 0, side: left
2023-07-18_22-01-47: cars 10, truck 3, bus 0, side: right
2023-07-18_22-06-49: cars 0, truck 0, bus 0, side: left
2023-07-18_22-06-49: cars 11, truck 1, bus 0, side: right
2023-07-18_22-11-52: cars 0, truck 0, bus 0, side: left
2023-07-18_22-11-52: cars 10, truck 1, bus 0, side: right
2023-07-18_22-16-54: cars 0, truck 0, bus 0, side: left
2023-07-18_22-16-54: cars 10, truck 1, bus 0, side: right
2023-07-18_22-21-57: cars 1, truck 0, bus 0, side: left
2023-07-18_22-21-57: cars 10, truck 2, bus 0, side: right
2023-07-18_22-26-59: cars 0, truck 0, bus 0, side: left
2023-07-18_22-26-59: cars 12, truck 1, bus 0, side: right
2023-07-18_22-32-02: cars 0, truck 0, bus 0, side: left
2023-07-18_22-32-02: cars 11, truck 1, bus 0, side: right
2023-07-18_22-37-05: cars 0, truck 0, bus 0, side: left
2023-07-18_22-37-05: cars 9, truck 2, bus 2, side: right
2023-07-18_22-42-07: cars 0, truck 0, bus 0, side: left
2023-07-18_22-42-07: cars 11, truck 1, bus 1, side: right
2023-07-18_22-47-09: cars 0, truck 0, bus 0, side: left
2023-07-18_22-47-09: cars 10, truck 1, bus 2, side: right
2023-07-18_22-52-11: cars 0, truck 0, bus 0, side: left
2023-07-18_22-52-11: cars 9, truck 1, bus 2, side: right
2023-07-18_22-57-14: cars 2, truck 0, bus 0, side: left
2023-07-18_22-57-14: cars 11, truck 3, bus 2, side: right
2023-07-18_23-02-16: cars 0, truck 0, bus 0, side: left
2023-07-18_23-02-16: cars 9, truck 4, bus 1, side: right
2023-07-18_23-07-19: cars 0, truck 0, bus 0, side: left
2023-07-18_23-07-19: cars 10, truck 3, bus 1, side: right
2023-07-18_23-12-21: cars 0, truck 0, bus 0, side: left
2023-07-18_23-12-21: cars 9, truck 3, bus 2, side: right
2023-07-18_23-17-23: cars 2, truck 0, bus 0, side: left
2023-07-18_23-17-23: cars 9, truck 3, bus 2, side: right
2023-07-18_23-22-25: cars 0, truck 0, bus 0, side: left
2023-07-18_23-22-25: cars 9, truck 2, bus 1, side: right
2023-07-18_23-27-28: cars 0, truck 0, bus 0, side: left
2023-07-18_23-27-28: cars 9, truck 3, bus 1, side: right
2023-07-18_23-32-30: cars 0, truck 0, bus 0, side: left
2023-07-18_23-32-30: cars 8, truck 3, bus 2, side: right
2023-07-18_23-37-33: cars 0, truck 0, bus 0, side: left
2023-07-18_23-37-33: cars 8, truck 3, bus 2, side: right
2023-07-18_23-42-35: cars 0, truck 0, bus 0, side: left
2023-07-18_23-42-35: cars 9, truck 5, bus 1, side: right
2023-07-18_23-47-38: cars 2, truck 0, bus 0, side: left
2023-07-18_23-47-38: cars 5, truck 5, bus 1, side: right
2023-07-18_23-52-40: cars 0, truck 0, bus 0, side: left
2023-07-18_23-52-40: cars 6, truck 5, bus 3, side: right
2023-07-18_23-57-42: cars 0, truck 0, bus 0, side: left
2023-07-18_23-57-42: cars 7, truck 5, bus 3, side: right
2023-07-19_00-02-45: cars 0, truck 0, bus 0, side: left
2023-07-19_00-02-45: cars 6, truck 3, bus 3, side: right
2023-07-19_00-07-47: cars 0, truck 0, bus 0, side: left
2023-07-19_00-07-47: cars 7, truck 5, bus 3, side: right
2023-07-19_00-12-50: cars 0, truck 0, bus 0, side: left
2023-07-19_00-12-50: cars 7, truck 5, bus 3, side: right
2023-07-19_00-17-53: cars 2, truck 1, bus 0, side: left
2023-07-19_00-17-53: cars 7, truck 2, bus 0, side: right
2023-07-19_00-22-56: cars 0, truck 0, bus 0, side: left
2023-07-19_00-22-56: cars 7, truck 4, bus 1, side: right
2023-07-19_00-27-58: cars 0, truck 0, bus 0, side: left
2023-07-19_00-27-58: cars 8, truck 5, bus 1, side: right
2023-07-19_00-33-01: cars 0, truck 0, bus 0, side: left
2023-07-19_00-33-01: cars 9, truck 2, bus 1, side: right
2023-07-19_00-38-03: cars 0, truck 0, bus 0, side: left
2023-07-19_00-38-03: cars 9, truck 4, bus 1, side: right
2023-07-19_00-43-05: cars 0, truck 0, bus 0, side: left
2023-07-19_00-43-05: cars 9, truck 5, bus 1, side: right
2023-07-19_00-48-08: cars 0, truck 0, bus 0, side: left
2023-07-19_00-48-08: cars 10, truck 3, bus 1, side: right
2023-07-19_00-53-10: cars 1, truck 0, bus 0, side: left
2023-07-19_00-53-10: cars 8, truck 3, bus 1, side: right
2023-07-19_00-58-13: cars 1, truck 1, bus 0, side: left
2023-07-19_00-58-13: cars 6, truck 5, bus 0, side: right
2023-07-19_01-03-15: cars 0, truck 1, bus 0, side: left
2023-07-19_01-03-15: cars 6, truck 5, bus 0, side: right
2023-07-19_01-08-18: cars 1, truck 0, bus 0, side: left
2023-07-19_01-08-18: cars 6, truck 5, bus 1, side: right
2023-07-19_01-13-21: cars 0, truck 0, bus 0, side: left
2023-07-19_01-13-21: cars 7, truck 5, bus 0, side: right
2023-07-19_01-18-23: cars 3, truck 1, bus 0, side: left
2023-07-19_01-18-23: cars 8, truck 5, bus 1, side: right
2023-07-19_01-23-26: cars 0, truck 0, bus 0, side: left
2023-07-19_01-23-26: cars 9, truck 1, bus 0, side: right
2023-07-19_01-28-29: cars 0, truck 1, bus 0, side: left
2023-07-19_01-28-29: cars 11, truck 1, bus 0, side: right
2023-07-19_01-33-31: cars 0, truck 0, bus 0, side: left
2023-07-19_01-33-31: cars 10, truck 2, bus 0, side: right
2023-07-19_01-38-33: cars 0, truck 1, bus 0, side: left
2023-07-19_01-38-33: cars 9, truck 1, bus 0, side: right
2023-07-19_01-43-36: cars 1, truck 0, bus 0, side: left
2023-07-19_01-43-36: cars 10, truck 1, bus 0, side: right
2023-07-19_01-48-38: cars 0, truck 0, bus 0, side: left
2023-07-19_01-48-38: cars 9, truck 1, bus 0, side: right
2023-07-19_01-53-40: cars 1, truck 0, bus 0, side: left
2023-07-19_01-53-40: cars 9, truck 2, bus 0, side: right
2023-07-19_01-58-42: cars 0, truck 0, bus 0, side: left
2023-07-19_01-58-42: cars 11, truck 1, bus 0, side: right
2023-07-19_02-03-45: cars 0, truck 1, bus 0, side: left
2023-07-19_02-03-45: cars 11, truck 1, bus 0, side: right
2023-07-19_02-08-48: cars 0, truck 0, bus 0, side: left
2023-07-19_02-08-48: cars 6, truck 2, bus 2, side: right
2023-07-19_02-13-49: cars 0, truck 1, bus 0, side: left
2023-07-19_02-13-49: cars 9, truck 3, bus 1, side: right
2023-07-19_02-18-52: cars 0, truck 1, bus 0, side: left
2023-07-19_02-18-52: cars 11, truck 3, bus 0, side: right
2023-07-19_02-23-54: cars 0, truck 0, bus 0, side: left
2023-07-19_02-23-54: cars 10, truck 2, bus 0, side: right
2023-07-19_02-28-56: cars 0, truck 0, bus 0, side: left
2023-07-19_02-28-56: cars 10, truck 1, bus 2, side: right
2023-07-19_02-33-58: cars 0, truck 0, bus 0, side: left
2023-07-19_02-33-58: cars 7, truck 3, bus 2, side: right
2023-07-19_02-39-01: cars 1, truck 0, bus 0, side: left
2023-07-19_02-39-01: cars 8, truck 4, bus 3, side: right
2023-07-19_02-44-04: cars 0, truck 0, bus 0, side: left
2023-07-19_02-44-04: cars 8, truck 3, bus 2, side: right
2023-07-19_02-49-06: cars 0, truck 0, bus 0, side: left
2023-07-19_02-49-06: cars 8, truck 4, bus 1, side: right
2023-07-19_02-54-09: cars 1, truck 0, bus 0, side: left
2023-07-19_02-54-09: cars 9, truck 3, bus 1, side: right
2023-07-19_02-59-11: cars 0, truck 0, bus 0, side: left
2023-07-19_02-59-11: cars 9, truck 1, bus 0, side: right
2023-07-19_03-04-14: cars 0, truck 1, bus 0, side: left
2023-07-19_03-04-14: cars 9, truck 1, bus 0, side: right
2023-07-19_03-09-17: cars 1, truck 1, bus 0, side: left
2023-07-19_03-09-17: cars 11, truck 1, bus 0, side: right
2023-07-19_03-14-19: cars 2, truck 1, bus 0, side: left
2023-07-19_03-14-19: cars 9, truck 2, bus 0, side: right
2023-07-19_03-19-22: cars 1, truck 0, bus 0, side: left
2023-07-19_03-19-22: cars 10, truck 1, bus 0, side: right
2023-07-19_03-24-24: cars 1, truck 1, bus 0, side: left
2023-07-19_03-24-24: cars 10, truck 1, bus 0, side: right
2023-07-19_03-29-29: cars 0, truck 0, bus 0, side: left
2023-07-19_03-29-29: cars 10, truck 1, bus 0, side: right
2023-07-19_03-34-32: cars 0, truck 0, bus 0, side: left
2023-07-19_03-34-32: cars 12, truck 1, bus 0, side: right
2023-07-19_03-39-34: cars 0, truck 0, bus 0, side: left
2023-07-19_03-39-34: cars 11, truck 2, bus 0, side: right
2023-07-19_03-44-36: cars 1, truck 0, bus 0, side: left
2023-07-19_03-44-36: cars 11, truck 3, bus 0, side: right
2023-07-19_03-49-38: cars 1, truck 0, bus 0, side: left
2023-07-19_03-49-38: cars 11, truck 3, bus 0, side: right
2023-07-19_03-54-40: cars 1, truck 0, bus 0, side: left
2023-07-19_03-54-40: cars 11, truck 3, bus 0, side: right
2023-07-19_03-59-43: cars 1, truck 0, bus 0, side: left
2023-07-19_03-59-43: cars 12, truck 3, bus 0, side: right
2023-07-19_04-04-45: cars 1, truck 0, bus 0, side: left
2023-07-19_04-04-45: cars 12, truck 3, bus 1, side: right
2023-07-19_04-09-48: cars 0, truck 0, bus 0, side: left
2023-07-19_04-09-48: cars 11, truck 3, bus 1, side: right
2023-07-19_04-14-50: cars 0, truck 0, bus 0, side: left
2023-07-19_04-14-50: cars 10, truck 3, bus 0, side: right
2023-07-19_04-19-52: cars 0, truck 0, bus 0, side: left
2023-07-19_04-19-52: cars 7, truck 3, bus 1, side: right
2023-07-19_04-24-55: cars 0, truck 0, bus 0, side: left
2023-07-19_04-24-55: cars 7, truck 3, bus 2, side: right
2023-07-19_04-29-57: cars 1, truck 0, bus 0, side: left
2023-07-19_04-29-57: cars 7, truck 5, bus 1, side: right
2023-07-19_04-35-00: cars 1, truck 0, bus 0, side: left
2023-07-19_04-35-00: cars 6, truck 3, bus 1, side: right
2023-07-19_04-40-02: cars 1, truck 0, bus 0, side: left
2023-07-19_04-40-02: cars 6, truck 3, bus 0, side: right
2023-07-19_04-45-05: cars 0, truck 0, bus 0, side: left
2023-07-19_04-45-05: cars 7, truck 3, bus 1, side: right
2023-07-19_04-50-07: cars 0, truck 0, bus 0, side: left
2023-07-19_04-50-07: cars 8, truck 4, bus 2, side: right
2023-07-19_04-55-10: cars 2, truck 0, bus 0, side: left
2023-07-19_04-55-10: cars 8, truck 2, bus 3, side: right
2023-07-19_05-00-12: cars 0, truck 0, bus 0, side: left
2023-07-19_05-00-12: cars 7, truck 5, bus 2, side: right
2023-07-19_05-05-14: cars 0, truck 0, bus 0, side: left
2023-07-19_05-05-14: cars 9, truck 3, bus 1, side: right
2023-07-19_05-10-17: cars 0, truck 0, bus 0, side: left
2023-07-19_05-10-17: cars 6, truck 4, bus 0, side: right
2023-07-19_05-15-19: cars 1, truck 0, bus 0, side: left
2023-07-19_05-15-19: cars 6, truck 3, bus 0, side: right
2023-07-19_05-20-21: cars 0, truck 0, bus 0, side: left
2023-07-19_05-20-21: cars 7, truck 5, bus 0, side: right
2023-07-19_05-25-24: cars 0, truck 0, bus 0, side: left
2023-07-19_05-25-24: cars 7, truck 3, bus 2, side: right
2023-07-19_05-30-26: cars 0, truck 0, bus 0, side: left
2023-07-19_05-30-26: cars 3, truck 2, bus 0, side: right
2023-07-19_05-35-29: cars 2, truck 0, bus 0, side: left
2023-07-19_05-35-29: cars 9, truck 2, bus 2, side: right
2023-07-19_05-40-32: cars 0, truck 0, bus 0, side: left
2023-07-19_05-40-32: cars 11, truck 1, bus 0, side: right
2023-07-19_05-45-34: cars 0, truck 0, bus 0, side: left
2023-07-19_05-45-34: cars 12, truck 4, bus 0, side: right
2023-07-19_05-50-37: cars 0, truck 0, bus 0, side: left
2023-07-19_05-50-37: cars 10, truck 3, bus 1, side: right
2023-07-19_05-55-38: cars 0, truck 0, bus 0, side: left
2023-07-19_05-55-38: cars 9, truck 3, bus 1, side: right
2023-07-19_06-00-41: cars 0, truck 0, bus 0, side: left
2023-07-19_06-00-41: cars 8, truck 3, bus 1, side: right
2023-07-19_06-05-43: cars 0, truck 0, bus 0, side: left
2023-07-19_06-05-43: cars 8, truck 5, bus 1, side: right
2023-07-19_06-10-45: cars 0, truck 0, bus 0, side: left
2023-07-19_06-10-45: cars 9, truck 3, bus 1, side: right
2023-07-19_06-15-47: cars 0, truck 0, bus 0, side: left
2023-07-19_06-15-47: cars 8, truck 4, bus 1, side: right
2023-07-19_06-20-49: cars 0, truck 0, bus 0, side: left
2023-07-19_06-20-49: cars 5, truck 4, bus 0, side: right
2023-07-19_06-25-51: cars 0, truck 0, bus 0, side: left
2023-07-19_06-25-51: cars 8, truck 1, bus 1, side: right
2023-07-19_06-30-53: cars 0, truck 0, bus 0, side: left
2023-07-19_06-30-53: cars 8, truck 1, bus 1, side: right
2023-07-19_06-35-55: cars 0, truck 0, bus 0, side: left
2023-07-19_06-35-55: cars 10, truck 2, bus 1, side: right
2023-07-19_06-40-57: cars 0, truck 0, bus 0, side: left
2023-07-19_06-40-57: cars 10, truck 2, bus 1, side: right
2023-07-19_06-45-59: cars 0, truck 0, bus 0, side: left
2023-07-19_06-45-59: cars 11, truck 2, bus 1, side: right
2023-07-19_06-51-01: cars 0, truck 0, bus 0, side: left
2023-07-19_06-51-01: cars 9, truck 2, bus 1, side: right
2023-07-19_06-56-03: cars 0, truck 0, bus 0, side: left
2023-07-19_06-56-03: cars 10, truck 2, bus 1, side: right
2023-07-19_07-01-06: cars 1, truck 0, bus 0, side: left
2023-07-19_07-01-06: cars 10, truck 1, bus 0, side: right
2023-07-19_07-06-09: cars 0, truck 0, bus 0, side: left
2023-07-19_07-06-09: cars 10, truck 2, bus 2, side: right
2023-07-19_07-11-11: cars 0, truck 0, bus 0, side: left
2023-07-19_07-11-11: cars 9, truck 4, bus 0, side: right
2023-07-19_07-16-13: cars 0, truck 0, bus 0, side: left
2023-07-19_07-16-13: cars 9, truck 6, bus 0, side: right
2023-07-19_07-21-15: cars 0, truck 0, bus 0, side: left
2023-07-19_07-21-15: cars 10, truck 6, bus 1, side: right
2023-07-19_07-26-17: cars 1, truck 0, bus 0, side: left
2023-07-19_07-26-17: cars 10, truck 3, bus 1, side: right
2023-07-19_07-31-20: cars 0, truck 0, bus 0, side: left
2023-07-19_07-31-20: cars 12, truck 4, bus 0, side: right
2023-07-19_07-36-22: cars 0, truck 0, bus 0, side: left
2023-07-19_07-36-22: cars 11, truck 5, bus 0, side: right
2023-07-19_07-41-24: cars 0, truck 0, bus 0, side: left
2023-07-19_07-41-24: cars 8, truck 6, bus 1, side: right
2023-07-19_07-46-27: cars 0, truck 1, bus 0, side: left
2023-07-19_07-46-27: cars 8, truck 6, bus 3, side: right
2023-07-19_07-51-30: cars 0, truck 0, bus 0, side: left
2023-07-19_07-51-30: cars 9, truck 6, bus 0, side: right
2023-07-19_07-56-32: cars 2, truck 1, bus 0, side: left
2023-07-19_07-56-32: cars 8, truck 8, bus 0, side: right
2023-07-19_08-01-35: cars 0, truck 0, bus 0, side: left
2023-07-19_08-01-35: cars 8, truck 4, bus 0, side: right
2023-07-19_08-06-37: cars 0, truck 0, bus 0, side: left
2023-07-19_08-06-37: cars 8, truck 7, bus 0, side: right
2023-07-19_08-11-40: cars 0, truck 0, bus 0, side: left
2023-07-19_08-11-40: cars 9, truck 5, bus 0, side: right
2023-07-19_08-16-43: cars 0, truck 0, bus 0, side: left
2023-07-19_08-16-43: cars 10, truck 6, bus 0, side: right
2023-07-19_08-21-46: cars 0, truck 0, bus 0, side: left
2023-07-19_08-21-46: cars 10, truck 6, bus 0, side: right
2023-07-19_08-26-49: cars 0, truck 1, bus 0, side: left
2023-07-19_08-26-49: cars 8, truck 6, bus 0, side: right
2023-07-19_08-31-50: cars 0, truck 0, bus 0, side: left
2023-07-19_08-31-50: cars 9, truck 5, bus 0, side: right
2023-07-19_08-36-52: cars 0, truck 0, bus 0, side: left
2023-07-19_08-36-52: cars 7, truck 5, bus 0, side: right
2023-07-19_08-41-55: cars 0, truck 0, bus 0, side: left
2023-07-19_08-41-55: cars 6, truck 3, bus 1, side: right
2023-07-19_08-46-58: cars 1, truck 1, bus 0, side: left
2023-07-19_08-46-58: cars 9, truck 4, bus 2, side: right
2023-07-19_08-52-00: cars 1, truck 0, bus 0, side: left
2023-07-19_08-52-00: cars 8, truck 5, bus 1, side: right
2023-07-19_08-57-03: cars 3, truck 0, bus 0, side: left
2023-07-19_08-57-03: cars 11, truck 3, bus 3, side: right
2023-07-19_09-02-06: cars 3, truck 0, bus 0, side: left
2023-07-19_09-02-06: cars 9, truck 4, bus 1, side: right
2023-07-19_09-07-08: cars 0, truck 0, bus 0, side: left
2023-07-19_09-07-08: cars 10, truck 4, bus 2, side: right
2023-07-19_09-12-11: cars 0, truck 1, bus 0, side: left
2023-07-19_09-12-11: cars 8, truck 2, bus 0, side: right
2023-07-19_09-17-13: cars 0, truck 0, bus 0, side: left
2023-07-19_09-17-13: cars 12, truck 3, bus 0, side: right
2023-07-19_09-22-16: cars 0, truck 0, bus 0, side: left
2023-07-19_09-22-16: cars 10, truck 3, bus 0, side: right
2023-07-19_09-27-18: cars 1, truck 0, bus 0, side: left
2023-07-19_09-27-18: cars 7, truck 3, bus 0, side: right
2023-07-19_09-32-21: cars 0, truck 0, bus 0, side: left
2023-07-19_09-32-21: cars 10, truck 3, bus 0, side: right
2023-07-19_09-37-24: cars 0, truck 0, bus 0, side: left
2023-07-19_09-37-24: cars 10, truck 3, bus 0, side: right
2023-07-19_09-42-26: cars 0, truck 0, bus 0, side: left
2023-07-19_09-42-26: cars 9, truck 3, bus 0, side: right
2023-07-19_09-47-28: cars 0, truck 0, bus 0, side: left
2023-07-19_09-47-28: cars 9, truck 3, bus 1, side: right
2023-07-19_09-52-30: cars 0, truck 0, bus 0, side: left
2023-07-19_09-52-30: cars 9, truck 5, bus 1, side: right
2023-07-19_09-57-34: cars 0, truck 0, bus 0, side: left
2023-07-19_09-57-34: cars 11, truck 4, bus 1, side: right
2023-07-19_10-02-36: cars 0, truck 0, bus 0, side: left
2023-07-19_10-02-36: cars 10, truck 1, bus 1, side: right
2023-07-19_10-07-39: cars 0, truck 0, bus 0, side: left
2023-07-19_10-07-39: cars 12, truck 4, bus 1, side: right
2023-07-19_10-12-41: cars 0, truck 0, bus 0, side: left
2023-07-19_10-12-41: cars 12, truck 3, bus 1, side: right
2023-07-19_10-17-44: cars 0, truck 1, bus 0, side: left
2023-07-19_10-17-44: cars 10, truck 4, bus 1, side: right
2023-07-19_10-22-46: cars 0, truck 0, bus 0, side: left
2023-07-19_10-22-46: cars 11, truck 3, bus 1, side: right
2023-07-19_10-27-49: cars 2, truck 0, bus 0, side: left
2023-07-19_10-27-49: cars 5, truck 2, bus 2, side: right
2023-07-19_10-32-51: cars 0, truck 0, bus 0, side: left
2023-07-19_10-32-51: cars 9, truck 4, bus 0, side: right
2023-07-19_10-37-53: cars 0, truck 0, bus 0, side: left
2023-07-19_10-37-53: cars 11, truck 4, bus 0, side: right
2023-07-19_10-42-56: cars 0, truck 0, bus 0, side: left
2023-07-19_10-42-56: cars 11, truck 3, bus 0, side: right
2023-07-19_10-47-58: cars 0, truck 0, bus 0, side: left
2023-07-19_10-47-58: cars 11, truck 4, bus 0, side: right
2023-07-19_10-53-00: cars 0, truck 0, bus 0, side: left
2023-07-19_10-53-00: cars 7, truck 3, bus 0, side: right
2023-07-19_10-58-02: cars 0, truck 0, bus 0, side: left
2023-07-19_10-58-02: cars 11, truck 3, bus 0, side: right
2023-07-19_11-03-05: cars 0, truck 0, bus 0, side: left
2023-07-19_11-03-05: cars 13, truck 2, bus 0, side: right
2023-07-19_11-08-07: cars 0, truck 0, bus 0, side: left
2023-07-19_11-08-07: cars 11, truck 4, bus 0, side: right
2023-07-19_11-13-09: cars 0, truck 0, bus 0, side: left
2023-07-19_11-13-09: cars 14, truck 2, bus 0, side: right
2023-07-19_11-18-12: cars 0, truck 0, bus 0, side: left
2023-07-19_11-18-12: cars 13, truck 1, bus 0, side: right
2023-07-19_11-23-14: cars 0, truck 0, bus 0, side: left
2023-07-19_11-23-14: cars 5, truck 1, bus 0, side: right
2023-07-19_11-28-16: cars 0, truck 0, bus 0, side: left
2023-07-19_11-28-16: cars 10, truck 3, bus 0, side: right
2023-07-19_11-33-19: cars 0, truck 0, bus 0, side: left
2023-07-19_11-33-19: cars 11, truck 2, bus 0, side: right
2023-07-19_11-38-22: cars 0, truck 0, bus 0, side: left
2023-07-19_11-38-22: cars 10, truck 3, bus 0, side: right
2023-07-19_11-43-25: cars 0, truck 0, bus 1, side: left
2023-07-19_11-43-25: cars 10, truck 4, bus 0, side: right
2023-07-19_11-48-27: cars 0, truck 0, bus 0, side: left
2023-07-19_11-48-27: cars 10, truck 2, bus 0, side: right
2023-07-19_11-53-29: cars 0, truck 0, bus 0, side: left
2023-07-19_11-53-29: cars 10, truck 4, bus 0, side: right
2023-07-19_11-58-31: cars 0, truck 0, bus 0, side: left
2023-07-19_11-58-31: cars 10, truck 3, bus 0, side: right
2023-07-19_12-03-34: cars 2, truck 0, bus 0, side: left
2023-07-19_12-03-34: cars 10, truck 2, bus 1, side: right
2023-07-19_12-08-37: cars 0, truck 0, bus 0, side: left
2023-07-19_12-08-37: cars 8, truck 2, bus 0, side: right
2023-07-19_12-13-39: cars 0, truck 0, bus 0, side: left
2023-07-19_12-13-39: cars 9, truck 2, bus 1, side: right
2023-07-19_12-18-42: cars 0, truck 0, bus 0, side: left
2023-07-19_12-18-42: cars 8, truck 2, bus 0, side: right
2023-07-19_12-23-44: cars 0, truck 0, bus 0, side: left
2023-07-19_12-23-44: cars 10, truck 4, bus 1, side: right
2023-07-19_12-28-47: cars 0, truck 0, bus 0, side: left
2023-07-19_12-28-47: cars 9, truck 3, bus 1, side: right
2023-07-19_12-33-49: cars 1, truck 0, bus 0, side: left
2023-07-19_12-33-49: cars 10, truck 4, bus 0, side: right
2023-07-19_12-38-52: cars 0, truck 0, bus 0, side: left
2023-07-19_12-38-52: cars 10, truck 4, bus 0, side: right
2023-07-19_12-43-54: cars 0, truck 0, bus 0, side: left
2023-07-19_12-43-54: cars 8, truck 4, bus 0, side: right
2023-07-19_12-48-57: cars 0, truck 0, bus 0, side: left
2023-07-19_12-48-57: cars 9, truck 3, bus 0, side: right
2023-07-19_12-54-00: cars 0, truck 1, bus 0, side: left
2023-07-19_12-54-00: cars 6, truck 3, bus 2, side: right
2023-07-19_12-59-02: cars 0, truck 0, bus 0, side: left
2023-07-19_12-59-02: cars 6, truck 2, bus 3, side: right
2023-07-19_13-04-04: cars 1, truck 2, bus 0, side: left
2023-07-19_13-04-04: cars 6, truck 2, bus 2, side: right
2023-07-19_13-14-07: cars 0, truck 0, bus 0, side: left
2023-07-19_13-14-07: cars 12, truck 2, bus 0, side: right
2023-07-19_13-19-09: cars 0, truck 0, bus 0, side: left
2023-07-19_13-19-09: cars 13, truck 2, bus 0, side: right
2023-07-19_13-24-11: cars 0, truck 0, bus 0, side: left
2023-07-19_13-24-11: cars 11, truck 3, bus 0, side: right
2023-07-19_13-29-14: cars 0, truck 0, bus 0, side: left
2023-07-19_13-29-14: cars 12, truck 2, bus 0, side: right
2023-07-19_13-34-16: cars 0, truck 0, bus 0, side: left
2023-07-19_13-34-16: cars 12, truck 2, bus 0, side: right
2023-07-19_13-39-19: cars 0, truck 0, bus 0, side: left
2023-07-19_13-39-19: cars 12, truck 2, bus 0, side: right
2023-07-19_13-44-21: cars 0, truck 0, bus 0, side: left
2023-07-19_13-44-21: cars 13, truck 2, bus 0, side: right
2023-07-19_13-49-24: cars 0, truck 0, bus 0, side: left
2023-07-19_13-49-24: cars 11, truck 2, bus 0, side: right
2023-07-19_13-54-26: cars 0, truck 0, bus 0, side: left
2023-07-19_13-54-26: cars 11, truck 2, bus 0, side: right
2023-07-19_13-59-28: cars 0, truck 0, bus 0, side: left
2023-07-19_13-59-28: cars 11, truck 1, bus 0, side: right
2023-07-19_14-04-31: cars 2, truck 0, bus 0, side: left
2023-07-19_14-04-31: cars 12, truck 1, bus 0, side: right
2023-07-19_14-09-34: cars 0, truck 0, bus 0, side: left
2023-07-19_14-09-34: cars 12, truck 1, bus 0, side: right
2023-07-19_14-14-36: cars 0, truck 0, bus 0, side: left
2023-07-19_14-14-36: cars 11, truck 2, bus 0, side: right
2023-07-19_14-19-39: cars 0, truck 0, bus 0, side: left
2023-07-19_14-19-39: cars 10, truck 2, bus 0, side: right
2023-07-19_14-24-42: cars 1, truck 0, bus 0, side: left
2023-07-19_14-24-42: cars 12, truck 2, bus 0, side: right
2023-07-19_14-29-44: cars 1, truck 1, bus 0, side: left
2023-07-19_14-29-44: cars 9, truck 2, bus 0, side: right
2023-07-19_14-34-47: cars 0, truck 0, bus 0, side: left
2023-07-19_14-34-47: cars 10, truck 2, bus 0, side: right
2023-07-19_14-39-49: cars 0, truck 0, bus 0, side: left
2023-07-19_14-39-49: cars 10, truck 3, bus 0, side: right
2023-07-19_14-44-51: cars 0, truck 0, bus 0, side: left
2023-07-19_14-44-51: cars 11, truck 4, bus 1, side: right
2023-07-19_14-49-54: cars 0, truck 1, bus 0, side: left
2023-07-19_14-49-54: cars 10, truck 3, bus 1, side: right
2023-07-19_14-54-57: cars 0, truck 0, bus 0, side: left
2023-07-19_14-54-57: cars 11, truck 3, bus 1, side: right
2023-07-19_14-59-59: cars 1, truck 1, bus 0, side: left
2023-07-19_14-59-59: cars 10, truck 2, bus 1, side: right
2023-07-19_15-05-01: cars 0, truck 0, bus 0, side: left
2023-07-19_15-05-01: cars 10, truck 3, bus 1, side: right
2023-07-19_15-10-04: cars 0, truck 0, bus 0, side: left
2023-07-19_15-10-04: cars 11, truck 3, bus 2, side: right
2023-07-19_15-15-07: cars 0, truck 1, bus 0, side: left
2023-07-19_15-15-07: cars 11, truck 4, bus 2, side: right
2023-07-19_15-20-09: cars 0, truck 1, bus 1, side: left
2023-07-19_15-20-09: cars 11, truck 3, bus 1, side: right
2023-07-19_15-25-13: cars 0, truck 0, bus 0, side: left
2023-07-19_15-25-13: cars 9, truck 4, bus 0, side: right
